,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Avg_no_of_yearly_purchases,Aggregate,Depandancy_Score,aggval,Value,Satisfaction_flag,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
2882,2883,59,Female,Blouse,Clothing,51.0,Oklahoma,L,Gold,Winter,2.6,0,Store Pickup,0,0,23.0,Credit Card,Bi-Weekly,114.0,1.6441089563107076,43.4877465088441,1.6441089563107076,33.74571520261255,Average,5,3,2,532,Potential Loyalist
2883,2884,22,Female,Socks,Clothing,48.0,Rhode Island,XL,Silver,Spring,3.2,0,Standard,0,0,10.0,PayPal,Weekly,57.0,-0.8710652466686644,68.47463790234806,-0.8710652466686644,55.77022039260648,Average,4,1,2,412,Recent Customer
2884,2885,55,Female,Boots,Footwear,50.0,Arkansas,M,Purple,Summer,3.4,0,2-Day Shipping,0,0,47.0,Credit Card,Every 3 Months,4.0,0.3906877411297829,55.93980638483209,0.3906877411297829,44.72148858097333,Average,2,5,2,252,Need Attention
2885,2886,29,Female,Backpack,Accessories,82.0,Nevada,M,Yellow,Summer,3.5,0,Next Day Air,0,0,14.0,Credit Card,Bi-Weekly,114.0,2.3300591808905997,36.673203109574025,2.3300591808905997,27.73908780342829,Average,5,2,4,524,Potential Loyalist
2886,2887,42,Female,Hat,Accessories,33.0,Utah,L,Blue,Spring,4.2,0,Free Shipping,0,0,29.0,PayPal,Weekly,57.0,-0.189139009213382,61.70007063241821,-0.189139009213382,49.79882964828512,Good,4,3,1,431,Potential Loyalist
2887,2888,23,Female,Sandals,Footwear,28.0,Kentucky,L,Blue,Winter,2.8,0,Express,0,0,12.0,Cash,Bi-Weekly,114.0,-0.08857301136019435,60.70100199404701,-0.08857301136019435,48.91820820304656,Average,5,2,1,521,Potential Loyalist
2888,2889,70,Female,Hoodie,Clothing,42.0,Wisconsin,L,Green,Spring,5.0,0,2-Day Shipping,0,0,25.0,Debit Card,Quarterly,3.0,-1.4962209710162022,74.68522091874334,-1.4962209710162022,61.24449151034334,Good,1,3,2,132,Need Attention
2889,2890,64,Female,Sunglasses,Accessories,43.0,Minnesota,M,Charcoal,Fall,3.3,0,Store Pickup,0,0,21.0,Venmo,Annually,1.0,-1.783132434818198,77.53553068141488,-1.783132434818198,63.7568753508306,Average,1,3,2,132,Need Attention
2890,2891,39,Female,Jeans,Clothing,55.0,North Dakota,M,Violet,Winter,3.7,0,Free Shipping,0,0,23.0,Credit Card,Monthly,12.0,-0.8507085965156393,68.2724056251934,-0.8507085965156393,55.59196429153202,Average,3,3,3,333,Promising
2891,2892,47,Female,T-shirt,Clothing,73.0,Ohio,XL,Black,Winter,2.5,0,Free Shipping,0,0,10.0,PayPal,Monthly,12.0,-0.9905974516114079,69.66212552026035,-0.9905974516114079,56.816922312900665,Poor,3,1,4,314,Need Attention
2892,2893,22,Female,Dress,Clothing,39.0,Nevada,M,Teal,Spring,3.2,0,Standard,0,0,47.0,Credit Card,Monthly,12.0,0.13512610623687915,58.47867260246865,0.13512610623687915,46.95935287975417,Average,3,5,2,352,Loyal Customer
2893,2894,69,Female,Belt,Accessories,20.0,Kentucky,S,Orange,Spring,3.1,0,Free Shipping,0,0,44.0,Debit Card,Every 3 Months,4.0,-1.0837585414977524,70.58763041464623,-1.0837585414977524,57.63270155605479,Average,2,5,1,251,Need Attention
2894,2895,35,Female,Jewelry,Accessories,32.0,Kentucky,S,Brown,Spring,3.5,0,Standard,0,0,41.0,Venmo,Annually,1.0,-0.863077280300638,68.39528178941704,-0.863077280300638,55.70027255101297,Average,1,5,1,151,Need Attention
2895,2896,56,Female,Hoodie,Clothing,86.0,Montana,L,Green,Summer,4.6,0,Standard,0,0,29.0,Bank Transfer,Monthly,12.0,0.8736436125294111,51.141901773603635,0.8736436125294111,40.49241208854622,Good,3,3,5,335,Promising
2896,2897,30,Female,Blouse,Clothing,91.0,Delaware,M,Silver,Summer,3.3,0,Free Shipping,0,0,2.0,Venmo,Every 3 Months,4.0,-0.9932715017618712,69.68869075801256,-0.9932715017618712,56.84033803947237,Average,2,1,5,215,About to Sleep
2897,2898,43,Female,Jacket,Outerwear,59.0,Montana,L,Violet,Fall,2.5,0,Free Shipping,0,0,2.0,Cash,Fortnightly,28.0,-1.7177308769160988,76.8858016796106,-1.7177308769160988,63.18417666867086,Poor,3,1,3,313,Need Attention
2898,2899,23,Female,Sneakers,Footwear,33.0,New Jersey,XL,Peach,Summer,4.6,0,Express,0,0,29.0,Credit Card,Annually,1.0,-1.6515733383482814,76.22856241996111,-1.6515733383482814,62.604858126910166,Good,1,3,1,131,Lost
2899,2900,50,Female,Boots,Footwear,64.0,Nebraska,M,Gold,Spring,4.2,0,2-Day Shipping,0,0,22.0,Bank Transfer,Fortnightly,28.0,-0.1220672500068038,61.03374908662597,-0.1220672500068038,49.211505594548626,Good,3,3,3,333,Promising
2900,2901,41,Female,Blouse,Clothing,67.0,Maryland,XL,Violet,Winter,4.0,0,Standard,0,0,23.0,Cash,Bi-Weekly,114.0,2.3197174287024427,36.77594280785731,2.3197174287024427,27.829646928307945,Good,5,3,3,533,Potential Loyalist
2901,2902,41,Female,Blouse,Clothing,43.0,Alabama,L,Olive,Winter,2.6,0,Free Shipping,0,0,46.0,Credit Card,Quarterly,3.0,-0.00023266324049708853,59.8233885541841,-0.00023266324049708853,48.144642517877145,Average,1,5,2,152,Need Attention
2902,2903,27,Female,Boots,Footwear,32.0,North Carolina,S,Orange,Spring,4.6,0,Standard,0,0,19.0,PayPal,Bi-Weekly,114.0,0.5649166994881465,54.20893619105114,0.5649166994881465,43.19582622602969,Good,5,2,1,521,Potential Loyalist
2903,2904,38,Female,Scarf,Accessories,39.0,Delaware,S,Teal,Spring,3.5,0,2-Day Shipping,0,0,24.0,Credit Card,Every 3 Months,4.0,-1.6660094598194448,76.3719774561507,-1.6660094598194448,62.731270218720105,Average,2,3,2,232,Need Attention
2904,2905,41,Female,Sandals,Footwear,41.0,Iowa,M,Gray,Spring,4.0,0,2-Day Shipping,0,0,43.0,Venmo,Monthly,12.0,-0.05733003057152963,60.390619927130565,-0.05733003057152963,48.64462429314651,Good,3,5,2,352,Loyal Customer
2905,2906,58,Female,Sunglasses,Accessories,53.0,New York,L,Black,Winter,4.8,0,Standard,0,0,14.0,Debit Card,Fortnightly,28.0,-1.1403624664908731,71.14995970562488,-1.1403624664908731,58.128362428493865,Good,3,2,3,323,Promising
2906,2907,58,Female,Coat,Outerwear,27.0,Virginia,M,Indigo,Spring,3.9,0,Standard,0,0,7.0,Venmo,Annually,1.0,-3.4279160927107477,93.87556413790004,-3.4279160927107477,78.15967344201664,Average,1,1,1,111,Hibernating
2907,2908,19,Female,Sunglasses,Accessories,82.0,Maryland,XL,Lavender,Summer,3.7,0,Next Day Air,0,0,50.0,PayPal,Bi-Weekly,114.0,4.82222394360698,11.914898024006753,4.82222394360698,5.9160682743046085,Average,5,5,4,554,Champion
2908,2909,43,Female,Blouse,Clothing,87.0,Texas,M,Beige,Winter,3.1,0,Store Pickup,0,0,15.0,Debit Card,Every 3 Months,4.0,-0.26222523332333436,62.426142624582184,-0.26222523332333436,50.438820278087206,Average,2,2,5,225,About to Sleep
2909,2910,27,Female,Backpack,Accessories,78.0,Louisiana,M,Indigo,Winter,3.0,0,Next Day Air,0,0,40.0,Credit Card,Every 3 Months,4.0,1.0884149750649121,49.00826478585443,1.0884149750649121,38.611734009380974,Average,2,4,4,244,At Risk
2910,2911,32,Female,Belt,Accessories,32.0,Mississippi,M,Blue,Summer,2.9,0,Store Pickup,0,0,41.0,Credit Card,Monthly,12.0,-0.5758133942205685,65.54147090257825,-0.5758133942205685,53.18480267128305,Average,3,5,1,351,Loyal Customer
2911,2912,28,Female,Socks,Clothing,38.0,Ohio,XL,Orange,Fall,2.9,0,Next Day Air,0,0,34.0,Venmo,Quarterly,3.0,-1.042081898435041,70.17359557259822,-1.042081898435041,57.267753696638565,Average,1,4,2,142,Need Attention
2912,2913,48,Female,Shoes,Footwear,37.0,Oregon,M,Yellow,Winter,4.0,0,Standard,0,0,27.0,Cash,Bi-Weekly,114.0,1.329858738825315,46.609651959922275,1.329858738825315,36.497494994948674,Good,5,3,2,532,Potential Loyalist
2913,2914,43,Female,Coat,Outerwear,83.0,Wyoming,L,Cyan,Winter,3.5,0,Express,0,0,12.0,Cash,Every 3 Months,4.0,-0.6388077483142998,66.16728564029283,-0.6388077483142998,53.736422307423645,Average,2,2,4,224,About to Sleep
2914,2915,45,Female,Sweater,Clothing,72.0,Pennsylvania,M,Yellow,Fall,3.8,0,Express,0,0,1.0,Debit Card,Bi-Weekly,114.0,1.0078554991092943,49.80857948136783,1.0078554991092943,39.31716530483,Average,5,1,4,514,Recent Customer
2915,2916,26,Female,Shirt,Clothing,30.0,Oregon,M,Cyan,Fall,4.5,0,Express,0,0,39.0,Debit Card,Bi-Weekly,114.0,1.8650016197260575,41.29329771724822,1.8650016197260575,31.811435021915717,Good,5,4,1,541,Loyal Customer
2916,2917,62,Female,Shorts,Clothing,66.0,Oklahoma,M,Green,Winter,2.7,0,Express,0,0,13.0,Credit Card,Bi-Weekly,114.0,1.5852239095345204,44.072737507382115,1.5852239095345204,34.261351064653,Average,5,2,3,523,Potential Loyalist
2917,2918,58,Female,Shirt,Clothing,45.0,Colorado,XL,White,Winter,2.9,0,Store Pickup,0,0,50.0,Venmo,Annually,1.0,0.30889579419674196,56.75236501097346,0.30889579419674196,45.43771219585956,Average,1,5,2,152,Need Attention
2918,2919,19,Female,Sunglasses,Accessories,73.0,New York,S,Black,Fall,4.9,0,Free Shipping,0,0,36.0,Cash,Weekly,57.0,1.9844697645163631,40.10644650220209,1.9844697645163631,30.76529405408288,Good,4,4,4,444,Champion
2919,2920,64,Female,Shoes,Footwear,67.0,Minnesota,L,Charcoal,Winter,3.8,0,Standard,0,0,31.0,Debit Card,Monthly,12.0,0.20981214949291327,57.736707274882804,0.20981214949291327,46.305353190442744,Average,3,4,3,343,Loyal Customer
2920,2921,33,Female,Sunglasses,Accessories,72.0,Texas,XL,Brown,Spring,4.9,0,Free Shipping,0,0,3.0,Debit Card,Bi-Weekly,114.0,1.1463090970379821,48.433118087725205,1.1463090970379821,38.1047753309898,Good,5,1,4,514,Recent Customer
2921,2922,20,Female,Handbag,Accessories,24.0,Wisconsin,M,Cyan,Fall,4.6,0,Standard,0,0,11.0,Cash,Fortnightly,28.0,-2.5725832195939247,85.37829600412734,-2.5725832195939247,70.66982113643128,Good,3,2,1,321,Promising
2922,2923,45,Female,Sunglasses,Accessories,68.0,Kentucky,L,Beige,Winter,3.5,0,Express,0,0,16.0,PayPal,Quarterly,3.0,-1.0213983940587277,69.96811617603164,-1.0213983940587277,57.086635446879264,Average,1,2,3,123,Need Attention
2923,2924,28,Female,Shirt,Clothing,70.0,Pennsylvania,M,Magenta,Spring,4.2,0,2-Day Shipping,0,0,12.0,Cash,Quarterly,3.0,-1.2138545308671365,71.88006350069355,-1.2138545308671365,58.77190686027159,Good,1,2,4,124,Need Attention
2924,2925,47,Female,Shirt,Clothing,64.0,Rhode Island,L,Indigo,Winter,3.7,0,Free Shipping,0,0,37.0,Debit Card,Every 3 Months,4.0,0.2895771648291121,56.94428511468179,0.2895771648291121,45.60687871015783,Average,2,4,3,243,At Risk
2925,2926,54,Female,Sweater,Clothing,91.0,Illinois,M,Maroon,Spring,2.8,0,Store Pickup,0,0,43.0,Credit Card,Every 3 Months,4.0,1.8450272557762286,41.49173218833873,1.8450272557762286,31.986343575748183,Average,2,5,5,255,At Risk
2926,2927,64,Female,Handbag,Accessories,82.0,Maryland,M,Gray,Winter,4.8,0,2-Day Shipping,0,0,9.0,Cash,Weekly,57.0,0.49537595819942914,54.89978573457247,0.49537595819942914,43.80477029662929,Good,4,1,4,414,Recent Customer
2927,2928,45,Female,Shirt,Clothing,24.0,Missouri,M,Black,Summer,2.7,0,Express,0,0,15.0,Venmo,Bi-Weekly,114.0,-0.04979473256509648,60.31576082882977,-0.04979473256509648,48.578640310862404,Average,5,2,1,521,Potential Loyalist
2928,2929,40,Female,Jewelry,Accessories,80.0,Alabama,L,Yellow,Spring,3.6,0,Store Pickup,0,0,17.0,Credit Card,Weekly,57.0,0.9647392908652134,50.23691562262531,0.9647392908652134,39.69471893555655,Average,4,2,4,424,Potential Loyalist
2929,2930,31,Female,Socks,Clothing,53.0,Maine,XL,White,Winter,4.5,0,Next Day Air,0,0,42.0,Venmo,Fortnightly,28.0,0.7979879045107561,51.8935001946281,0.7979879045107561,41.154902794730994,Good,3,5,3,353,Loyal Customer
2930,2931,38,Female,T-shirt,Clothing,50.0,Mississippi,M,Orange,Spring,4.0,0,Free Shipping,0,0,14.0,Venmo,Monthly,12.0,-1.6848774348171516,76.55942055314358,-1.6848774348171516,62.89649050953313,Good,3,2,2,322,Promising
2931,2932,36,Female,Jewelry,Accessories,31.000000000000004,Alabama,M,Magenta,Fall,4.5,0,2-Day Shipping,0,0,49.0,Credit Card,Bi-Weekly,114.0,2.59949513889398,33.99650301772342,2.59949513889398,25.379730885570655,Good,5,5,1,551,Loyal Customer
2932,2933,65,Female,Backpack,Accessories,88.0,Alaska,L,Black,Spring,3.9,0,Express,0,0,3.0,PayPal,Quarterly,3.0,-1.0768361901055292,70.51886060847524,-1.0768361901055292,57.572084933959836,Average,1,1,5,115,Need Attention
2933,2934,27,Female,Hat,Accessories,52.0,Illinois,M,Brown,Summer,3.8,0,Standard,0,0,28.0,Venmo,Monthly,12.0,-0.6312511902673702,66.09221533502185,-0.6312511902673702,53.67025215836363,Average,3,3,3,333,Promising
2934,2935,38,Female,Gloves,Accessories,22.0,Idaho,M,Orange,Fall,4.7,0,Next Day Air,0,0,41.0,Bank Transfer,Quarterly,3.0,-1.2331027780763688,72.07128439583582,-1.2331027780763688,58.94045706250246,Good,1,5,1,151,Need Attention
2935,2936,58,Female,Sneakers,Footwear,27.0,North Carolina,XL,Gray,Spring,4.6,0,Standard,0,0,11.0,Venmo,Weekly,57.0,-1.688574567718473,76.59614956307189,-1.688574567718473,62.92886501571119,Good,4,2,1,421,Potential Loyalist
2936,2937,31,Female,Skirt,Clothing,34.0,Washington,M,White,Spring,3.6,0,Express,0,0,46.0,PayPal,Weekly,57.0,1.0299421027049476,49.58916105514422,1.0299421027049476,39.12376060349934,Average,4,5,1,451,Loyal Customer
2937,2938,28,Female,Handbag,Accessories,39.0,West Virginia,M,White,Spring,4.3,0,2-Day Shipping,0,0,15.0,Credit Card,Weekly,57.0,-0.904961017567296,68.81137400004656,-0.904961017567296,56.06703386230232,Good,4,2,2,422,Potential Loyalist
2938,2939,28,Female,Sunglasses,Accessories,53.0,Maine,M,Violet,Fall,3.0,0,Standard,0,0,15.0,Cash,Monthly,12.0,-1.4889740472793573,74.61322666238725,-1.4889740472793573,61.181032721180905,Average,3,2,3,323,Promising
2939,2940,32,Female,Sweater,Clothing,46.0,Kentucky,M,Beige,Winter,4.3,0,Express,0,0,34.0,Venmo,Weekly,57.0,0.7059268694266223,52.808076641259895,0.7059268694266223,41.961049240812116,Good,4,4,2,442,Loyal Customer
2940,2941,61,Female,Handbag,Accessories,85.0,Massachusetts,L,Beige,Summer,4.8,0,Next Day Air,0,0,13.0,Cash,Monthly,12.0,-0.27621070042457474,62.56508065405632,-0.27621070042457474,50.5612861464119,Good,3,2,5,325,Promising
2941,2942,38,Female,Skirt,Clothing,86.0,Pennsylvania,L,Purple,Spring,3.7,0,Free Shipping,0,0,27.0,PayPal,Monthly,12.0,0.7351900146007233,52.51736316724626,0.7351900146007233,41.70480206238643,Average,3,3,5,335,Promising
2942,2943,54,Female,Socks,Clothing,63.0,Hawaii,M,Brown,Summer,2.6,0,Free Shipping,0,0,37.0,Bank Transfer,Weekly,57.0,1.6314412682358728,43.613593118497505,1.6314412682358728,33.85664173860315,Average,4,4,3,443,Loyal Customer
2943,2944,29,Female,Shirt,Clothing,44.0,Virginia,M,Orange,Spring,3.4,0,Standard,0,0,37.0,Credit Card,Monthly,12.0,-0.3460142357841427,63.258540914123415,-0.3460142357841427,51.17253141323501,Average,3,4,2,342,Loyal Customer
2944,2945,50,Female,Sneakers,Footwear,95.0,New York,XL,Cyan,Summer,3.9,0,Free Shipping,0,0,4.0,Venmo,Every 3 Months,4.0,-0.6859157857352496,66.63527843912324,-0.6859157857352496,54.14893099705601,Average,2,1,5,215,About to Sleep
2945,2946,32,Female,Belt,Accessories,49.0,Delaware,M,Charcoal,Summer,4.8,0,Free Shipping,0,0,1.0,Credit Card,Every 3 Months,4.0,-2.83597054075452,87.99490616992416,-2.83597054075452,72.97621224644207,Good,2,1,2,212,About to Sleep
2946,2947,38,Female,Pants,Clothing,77.0,Hawaii,L,Purple,Spring,2.8,0,Free Shipping,0,0,29.0,Bank Transfer,Quarterly,3.0,0.258579758198094,57.25222753554953,0.258579758198094,45.878312212621594,Average,1,3,4,134,At Risk
2947,2948,52,Female,Jewelry,Accessories,63.0,Nebraska,L,Peach,Spring,4.4,0,Standard,0,0,50.0,Venmo,Annually,1.0,1.068955325637444,49.20158584736334,1.068955325637444,38.78213538726688,Good,1,5,3,153,At Risk
2948,2949,61,Female,Pants,Clothing,83.0,Vermont,M,Violet,Winter,3.1,0,Standard,0,0,38.0,Debit Card,Bi-Weekly,114.0,4.033727885559337,19.748178654550838,4.033727885559337,12.820653850201799,Average,5,4,4,544,Champion
2949,2950,25,Female,Jewelry,Accessories,93.0,Iowa,M,Peach,Spring,3.8,0,Store Pickup,0,0,15.0,PayPal,Annually,1.0,-0.08721675238008897,60.68752829675908,-0.08721675238008897,48.9063319151493,Average,1,2,5,125,Need Attention
2950,2951,22,Female,Jeans,Clothing,91.0,Iowa,S,Maroon,Winter,4.1,0,2-Day Shipping,0,0,44.0,Debit Card,Every 3 Months,4.0,1.9142540547405722,40.804001491517425,1.9142540547405722,31.38014858882808,Good,2,5,5,255,At Risk
2951,2952,47,Female,Scarf,Accessories,99.0,Arkansas,L,Maroon,Fall,4.6,0,Free Shipping,0,0,14.0,Cash,Weekly,57.0,1.5593439549373673,44.329840818167455,1.5593439549373673,34.48797282058013,Good,4,2,5,425,Potential Loyalist
2952,2953,50,Female,Belt,Accessories,24.0,Alabama,M,Peach,Spring,4.9,0,Next Day Air,0,0,5.0,Debit Card,Monthly,12.0,-3.4057823931328164,93.65567783863891,-3.4057823931328164,77.96585633755905,Good,3,1,1,311,Lost
2953,2954,45,Female,Dress,Clothing,82.0,Maryland,M,Silver,Summer,4.8,0,Next Day Air,0,0,11.0,Credit Card,Annually,1.0,-0.8286047730067824,68.05281612847274,-0.8286047730067824,55.398408801414135,Good,1,2,4,124,Need Attention
2954,2955,33,Female,T-shirt,Clothing,28.0,South Dakota,M,Indigo,Winter,3.9,0,Express,0,0,15.0,Credit Card,Annually,1.0,-2.8318761714715133,87.95423083201787,-2.8318761714715133,72.9403592795118,Average,1,2,1,121,Hibernating
2955,2956,42,Female,Boots,Footwear,67.0,Vermont,M,Silver,Winter,2.6,0,Free Shipping,0,0,46.0,Credit Card,Annually,1.0,0.9609502478780022,50.274557709401904,0.9609502478780022,39.72789826637113,Average,1,5,3,153,At Risk
2956,2957,52,Female,Dress,Clothing,88.0,Montana,M,Olive,Fall,3.7,0,Standard,0,0,30.0,Venmo,Monthly,12.0,1.027321470542722,49.61519561415898,1.027321470542722,39.146708567338045,Average,3,3,5,335,Promising
2957,2958,69,Female,Jewelry,Accessories,70.0,South Dakota,S,Gray,Fall,4.7,0,Standard,0,0,2.0,Cash,Annually,1.0,-1.9583523179796787,79.27624517560464,-1.9583523179796787,65.29121488942351,Good,1,1,4,114,Need Attention
2958,2959,55,Female,Skirt,Clothing,100.0,Ohio,M,Black,Summer,4.5,0,Standard,0,0,28.0,PayPal,Monthly,12.0,1.3955742269078355,45.95680423206152,1.3955742269078355,35.92204733544979,Good,3,3,5,335,Promising
2959,2960,38,Female,Handbag,Accessories,28.0,Texas,L,Maroon,Summer,4.7,0,Free Shipping,0,0,9.0,PayPal,Quarterly,3.0,-3.1950071677884733,91.5617403062478,-3.1950071677884733,76.1201710410815,Good,1,1,1,111,Hibernating
2960,2961,57,Female,Coat,Outerwear,48.0,Indiana,S,Olive,Spring,3.6,0,Standard,0,0,47.0,Credit Card,Weekly,57.0,1.69032631501206,43.02860211995948,1.69032631501206,33.341005876562704,Average,4,5,2,452,Loyal Customer
2961,2962,33,Female,Hoodie,Clothing,43.0,New Hampshire,S,Gold,Fall,2.8,0,Free Shipping,0,0,21.0,Debit Card,Bi-Weekly,114.0,1.1678511221861523,48.2191097529801,1.1678511221861523,37.916139313605065,Average,5,3,2,532,Potential Loyalist
2962,2963,57,Female,Pants,Clothing,40.0,California,L,Pink,Fall,4.0,0,Express,0,0,42.0,Credit Card,Every 3 Months,4.0,-0.3777015489367713,63.5733371820554,-0.3777015489367713,51.45000618701423,Good,2,5,2,252,Need Attention
2963,2964,52,Female,Boots,Footwear,97.0,Maine,M,Brown,Spring,3.6,0,Free Shipping,0,0,28.0,Credit Card,Weekly,57.0,2.444068081389215,35.540586525292426,2.444068081389215,26.740751537986778,Average,4,3,5,435,Potential Loyalist
2964,2965,44,Female,Coat,Outerwear,25.0,Ohio,S,White,Fall,3.8,0,2-Day Shipping,0,0,13.0,Venmo,Fortnightly,28.0,-2.3919040921407535,83.58334687917304,-2.3919040921407535,69.08767689544703,Average,3,2,1,321,Promising
2965,2966,48,Female,Scarf,Accessories,45.0,Delaware,M,Blue,Summer,4.4,0,Standard,0,0,25.0,PayPal,Fortnightly,28.0,-0.7166719140789577,66.94082389108381,-0.7166719140789577,54.418251709525045,Good,3,3,2,332,Promising
2966,2967,52,Female,Boots,Footwear,49.0,Oklahoma,L,Orange,Fall,2.8,0,Store Pickup,0,0,38.0,Debit Card,Every 3 Months,4.0,-0.2745789790737957,62.54887038753558,-0.2745789790737957,50.54699773039829,Average,2,4,2,242,Need Attention
2967,2968,34,Female,Sneakers,Footwear,36.0,Indiana,L,Silver,Summer,3.4,0,Free Shipping,0,0,40.0,Venmo,Annually,1.0,-0.7634019611670481,67.40506156099165,-0.7634019611670481,54.82745046935693,Average,1,4,2,142,Need Attention
2968,2969,26,Female,Sweater,Clothing,48.0,South Carolina,S,Gray,Fall,4.9,0,Express,0,0,25.0,Cash,Every 3 Months,4.0,-1.21675289513475,71.90885717752433,-1.21675289513475,58.79728682750366,Good,2,3,2,232,Need Attention
2969,2970,36,Female,Belt,Accessories,62.0,Vermont,S,Blue,Fall,4.3,0,Next Day Air,0,0,20.0,Cash,Every 3 Months,4.0,-0.971729476613701,69.47468242326747,-0.971729476613701,56.65170202208763,Good,2,2,3,223,About to Sleep
2970,2971,24,Female,Jewelry,Accessories,74.0,Kansas,M,White,Winter,3.4,0,Free Shipping,0,0,44.0,Credit Card,Bi-Weekly,114.0,4.069058913625049,19.397184055428028,4.069058913625049,12.511272332977533,Average,5,5,4,554,Champion
2971,2972,30,Female,Handbag,Accessories,100.0,Utah,L,Yellow,Fall,3.9,0,Next Day Air,0,0,9.0,PayPal,Every 3 Months,4.0,-0.1286541432911128,61.09918629845831,-0.1286541432911128,49.26918472673532,Average,2,1,5,215,About to Sleep
2972,2973,31,Female,Jacket,Outerwear,39.0,New York,S,Indigo,Fall,4.2,0,Free Shipping,0,0,11.0,Venmo,Every 3 Months,4.0,-2.5659578463559156,85.31247651482776,-2.5659578463559156,70.61180504868145,Good,2,2,2,222,About to Sleep
2973,2974,25,Female,Boots,Footwear,65.0,Indiana,M,Blue,Summer,2.7,0,Store Pickup,0,0,3.0,Bank Transfer,Fortnightly,28.0,-1.3951509008048544,73.68114459491923,-1.3951509008048544,60.35945607888652,Average,3,1,3,313,Need Attention
2974,2975,57,Female,Sneakers,Footwear,99.0,Tennessee,XL,Peach,Summer,4.1,0,Store Pickup,0,0,34.0,Credit Card,Weekly,57.0,2.9438799342242454,30.575226881741198,2.9438799342242454,22.364073082178088,Good,4,4,5,445,Champion
2975,2976,61,Female,Scarf,Accessories,68.0,Georgia,XL,Lavender,Winter,4.5,0,2-Day Shipping,0,0,48.0,Cash,Every 3 Months,4.0,1.2199740715348288,47.70129652440065,1.2199740715348288,37.45971678546055,Good,2,5,3,253,At Risk
2976,2977,30,Female,Coat,Outerwear,97.0,Nebraska,M,Silver,Summer,2.8,0,Express,0,0,28.0,Cash,Fortnightly,28.0,1.6867360180872137,43.06426977241284,1.6867360180872137,33.37244485727474,Average,3,3,5,335,Promising
